,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,Where,How,Comment
5614,0,0,0,0,0,1,0,0,0,0,nan
5615,1,0,0,0,1,0,0,0,1,0,nan
5616,1,0,0,0,1,0,0,0,1,0,nan
5617,1,0,0,0,1,0,0,0,1,0,nan
5618,1,0,0,0,1,0,0,1,1,0,nan
5619,0,0,0,1,0,0,0,0,0,0,nan
5620,1,0,0,0,1,0,0,0,1,0,nan
5621,1,0,0,0,1,0,0,1,1,0,nan
5622,1,0,1,0,0,0,0,0,0,0,nan
5623,1,0,0,0,0,0,0,0,0,0,nan
5624,1,0,0,0,1,0,0,0,0,1,nan
5625,1,0,0,0,0,0,0,0,0,0,nan
5626,0,0,0,1,1,0,0,0,1,0,nan
5627,1,0,0,0,1,0,0,0,1,1,nan
5628,1,0,0,0,1,0,0,1,1,0,nan
5629,1,0,0,0,1,0,0,0,1,0,nan
5630,0,0,0,0,0,1,0,0,0,0,nan
5631,1,0,0,0,1,0,0,0,1,0,nan
5632,1,0,1,0,1,0,0,0,1,0,nan
5633,1,0,0,0,1,0,0,0,0,1,nan
5634,1,0,0,0,1,0,0,0,0,1,nan
5635,1,0,0,0,1,0,0,0,1,0,nan
5636,0,0,0,0,0,1,0,0,0,0,nan
5637,1,0,0,0,1,0,0,0,1,0,nan
5638,1,0,0,0,0,0,0,0,0,0,nan
5639,0,0,0,0,0,1,0,0,0,0,nan
5640,1,0,0,0,1,0,0,0,0,1,nan
5641,1,0,0,0,1,0,0,0,1,1,nan
5642,1,0,0,0,1,0,0,0,1,1,nan
5643,0,0,0,1,1,0,0,0,1,0,nan
5644,1,0,0,0,1,0,0,0,1,1,nan
5645,1,0,0,1,0,0,0,0,0,0,nan
5646,1,0,0,0,1,0,0,0,1,1,nan
5647,0,0,0,0,0,0,1,0,0,0,text
5648,1,0,0,0,0,0,0,0,0,0,nan
5649,0,0,0,1,1,0,0,1,1,0,nan
5650,0,0,0,0,0,1,0,0,0,0,nan
5651,1,0,1,0,1,0,0,0,1,0,nan
5652,1,0,0,0,1,0,0,0,1,1,nan
5653,1,0,1,0,0,0,0,0,0,0,nan
5654,1,0,0,1,1,0,0,1,1,0,nan
5655,0,0,0,1,0,0,0,0,0,0,nan
5656,1,0,0,0,1,0,0,0,1,1,nan
5657,1,0,0,0,1,0,0,0,1,1,nan
5658,0,0,0,1,0,0,0,0,0,0,nan
5659,1,0,0,0,1,0,0,0,1,1,nan
5660,1,0,0,0,1,0,0,1,0,0,nan
5661,1,0,0,0,1,0,0,0,1,1,nan
5662,1,0,0,0,1,0,0,1,0,1,nan
5663,1,0,0,0,1,0,0,1,1,0,nan
5664,1,0,0,0,0,0,0,0,0,0,nan
5665,1,0,0,0,1,0,0,0,1,0,nan
5666,1,0,0,0,0,0,0,0,0,0,nan
5667,1,0,0,0,1,0,0,0,1,1,nan
5668,1,0,0,0,0,0,0,0,0,0,nan
5669,1,0,0,0,0,0,0,0,0,0,nan
5670,1,0,0,0,1,0,0,0,1,1,nan
5671,1,0,1,0,1,0,0,1,0,0,nan
5672,1,0,0,0,1,0,1,0,1,0,text but relevant? 
5673,1,0,0,0,1,0,0,0,1,1,nan
5674,1,0,0,0,1,0,0,0,0,1,nan
5675,0,0,0,1,0,0,0,0,0,0,nan
5676,1,0,0,0,1,0,0,0,0,1,nan
5677,1,0,0,0,1,0,0,0,1,0,nan
5678,1,0,1,0,0,0,0,0,0,0,nan
5679,0,0,0,1,0,0,0,0,0,0,nan
5680,0,0,0,0,0,1,0,0,0,0,nan
5681,1,0,0,0,0,0,0,0,0,0,nan
5682,1,0,1,0,1,0,0,0,1,0,nan
5683,1,0,0,0,1,0,0,0,1,1,nan
5684,1,0,0,0,0,0,0,0,0,0,nan
5685,1,0,0,0,1,0,0,0,1,0,nan
5686,0,0,0,0,1,0,1,0,1,0,"text, could be relevant"
5687,1,0,0,0,1,0,0,0,1,0,nan
5688,1,0,0,0,1,0,0,0,1,0,nan
5689,1,0,0,0,1,0,0,0,0,1,nan
5690,1,0,0,0,1,0,1,0,1,0,text bu relevant
5691,1,0,0,0,1,0,0,0,1,1,nan
5692,1,0,0,0,1,0,0,0,1,1,nan
5693,1,0,0,0,1,0,0,0,1,0,nan
5694,1,0,1,0,1,0,0,0,1,0,nan
5695,1,0,0,0,1,0,0,1,1,1,nan
5696,1,0,0,0,0,0,0,0,0,0,nan
5697,1,0,0,1,0,0,0,0,0,0,nan
5698,1,0,0,0,1,0,0,0,1,0,nan
5699,0,0,1,1,1,0,0,1,1,0,nan
5700,0,0,0,1,0,0,0,0,0,0,nan
5701,0,0,0,0,1,0,0,0,0,1,nan
5702,0,0,0,0,0,1,0,0,0,0,nan
5703,1,0,0,0,0,0,0,0,0,0,nan
5704,1,0,0,0,1,0,0,0,1,1,nan
5705,1,0,0,0,1,0,0,0,1,0,nan
5706,1,0,0,0,1,0,0,0,1,0,nan
5707,1,0,0,0,0,0,0,0,0,0,nan
5708,1,0,0,0,1,0,0,0,0,1,nan
5709,0,0,0,0,0,1,0,0,0,0,nan
5710,1,0,0,0,0,0,0,0,0,0,nan
5711,1,0,0,0,0,0,0,0,0,0,nan
5712,0,0,0,0,0,1,0,0,0,0,nan
5713,0,0,0,0,0,1,0,0,0,0,nan
5714,1,0,0,0,1,0,0,0,1,0,nan
5715,1,0,0,0,0,0,0,0,0,0,nan
5716,1,0,0,0,1,0,0,0,1,0,nan
5717,1,0,0,0,0,0,0,0,0,0,nan
5718,1,0,0,0,1,0,0,1,1,0,nan
5719,1,0,0,0,0,0,0,0,0,0,nan
5720,0,0,0,0,1,0,1,0,1,0,donkeys not goats - can't mark true 
5721,1,0,0,0,1,0,0,1,1,1,nan
5722,1,0,0,0,1,0,0,1,1,0,nan
5723,1,0,0,0,1,0,0,1,1,0,nan
5724,1,0,0,0,0,0,0,0,0,0,nan
5725,1,0,0,0,1,0,0,1,0,1,nan
5726,0,0,0,0,0,1,0,0,0,0,nan
5727,0,0,0,0,0,1,0,0,0,0,nan
5728,1,0,0,0,1,0,0,1,0,0,nan
5729,1,0,0,1,0,0,0,0,0,0,nan
5730,0,0,0,1,1,0,0,1,0,0,nan
5731,1,0,0,0,0,0,0,0,0,0,nan
5732,1,0,0,0,1,0,0,0,1,0,nan
5733,0,0,0,0,0,1,0,0,0,0,irrelevant
5734,1,0,0,0,0,0,0,0,0,0,nan
5735,1,0,0,0,0,0,0,0,0,0,nan
5736,0,0,0,0,0,1,0,0,0,0,nan
5737,1,0,0,0,0,0,1,0,0,0,not in the car wash - can't mark true
5738,0,0,0,0,0,1,0,0,0,0,nan
5739,1,0,0,0,1,0,0,1,1,1,nan
5740,1,0,1,1,1,0,0,1,1,0,nan
5741,1,0,0,1,0,0,0,0,0,0,nan
5742,1,0,0,0,1,0,0,0,1,0,nan
5743,0,0,0,0,0,1,0,0,0,0,nan
5744,1,0,1,0,1,0,0,1,1,0,nan
5745,1,0,0,0,0,0,0,0,0,0,nan
5746,0,0,0,0,1,0,0,1,1,0,nan
5747,1,0,0,0,1,0,0,1,1,0,nan
5748,1,0,0,0,1,0,0,0,1,1,nan
5749,0,0,0,0,1,0,1,1,0,0,no birds - can't mark true
5750,0,0,0,0,0,1,0,0,0,0,nan
5751,1,0,0,0,1,0,0,1,1,0,nan
5752,1,0,0,0,1,0,0,1,1,0,nan
5753,0,0,0,1,0,0,0,0,0,0,nan
5754,1,0,0,0,1,0,1,0,1,1,text but relevant? 
5755,0,0,0,0,0,1,0,0,0,0,nan
5756,0,0,0,0,0,1,0,0,0,0,nan
5757,0,0,0,0,0,1,0,0,0,0,nan
5758,1,0,0,0,1,0,0,0,1,0,nan
5759,0,0,0,1,1,0,0,1,1,0,nan
5760,1,0,1,0,1,0,0,0,1,1,nan
5761,1,0,0,0,1,0,1,0,1,0,text but relevant? 
5762,0,0,0,0,0,1,0,0,0,0,nan
5763,1,0,0,0,0,0,0,0,0,0,nan
5764,1,0,1,0,1,0,0,0,1,0,nan
5765,1,0,0,0,1,0,0,0,1,1,nan
5766,0,0,0,0,0,1,0,0,0,0,nan
5767,1,0,0,1,1,0,1,1,1,0,text but relevant
5768,0,0,0,0,1,0,1,0,1,0,text but relevant
5769,1,0,0,0,0,0,0,0,0,0,nan
5770,1,0,0,0,1,0,0,0,1,0,nan
5771,1,0,1,0,0,0,0,0,0,0,nan
5772,1,0,0,0,1,0,0,1,0,0,nan
5773,0,0,0,1,0,0,0,0,0,0,nan
5774,0,0,0,0,0,1,0,0,0,0,nan
5775,1,0,0,1,0,0,0,0,0,0,nan
5776,0,0,0,1,0,0,0,0,0,0,nan
5777,1,0,0,0,1,0,0,1,0,0,nan
5778,1,0,0,1,1,0,0,0,1,0,nan
5779,1,0,0,0,1,0,0,0,0,1,nan
5780,1,0,0,0,0,0,0,0,0,0,nan
5781,1,0,1,0,0,0,0,0,0,0,nan
5782,1,0,0,0,1,0,0,0,1,0,nan
5783,1,0,0,0,0,0,0,0,0,0,nan
5784,1,0,0,0,1,0,0,0,0,1,nan
5785,0,0,0,0,0,1,0,0,0,0,nan
5786,0,0,0,0,0,1,0,0,0,0,nan
5787,0,0,0,1,0,0,0,0,0,0,nan
5788,1,0,0,1,0,0,0,0,0,0,nan
5789,0,0,0,0,0,1,0,0,0,0,nan
5790,1,0,0,0,1,0,0,0,1,0,nan
5791,1,0,0,0,1,0,0,0,0,1,nan
5792,0,0,0,0,0,0,1,0,0,0,text
5793,1,0,0,0,1,0,0,0,1,1,nan
5794,1,0,0,0,1,0,0,0,0,1,nan
5795,1,0,0,0,1,0,1,0,1,0,text but relevant
5796,1,0,0,0,0,0,0,0,0,0,nan
5797,1,0,0,0,1,0,0,0,0,1,nan
5798,1,0,0,0,1,0,0,0,1,0,nan
5799,0,0,0,0,0,0,1,0,0,0,text/irrelevant
5800,0,1,0,1,0,0,0,0,0,0,nan
5801,1,0,1,0,1,0,0,0,1,0,nan
5802,0,1,0,1,1,0,0,0,1,0,nan
5803,0,0,0,0,0,1,0,0,0,0,nan
5804,1,0,0,1,0,0,0,0,0,0,nan
5805,1,0,0,0,0,0,0,0,0,0,nan
5806,1,0,0,0,1,0,1,0,0,1,text but relevant
5807,1,0,1,0,0,0,1,0,0,0,text but relevant
5808,0,0,0,0,0,1,0,0,0,0,nan
5809,0,0,0,1,1,0,0,0,1,0,nan
5810,1,0,0,0,1,0,0,0,1,0,nan
5811,0,0,0,1,0,0,1,0,0,0,irrelevant? could work as story though
5812,0,0,0,1,0,0,0,0,0,0,nan
5813,1,0,1,0,1,0,0,0,1,0,nan
5814,1,0,0,1,1,0,0,1,1,1,nan
5815,0,0,0,0,0,1,0,0,0,0,nan
5816,1,0,1,1,1,0,0,0,1,0,nan
5817,0,0,0,0,1,0,0,0,1,1,nan
5818,0,0,0,0,0,0,1,0,0,0,text
5819,0,0,0,0,0,0,1,0,0,0,text
5820,0,0,0,1,0,0,1,0,0,0,not quite accurate
5821,1,0,0,0,1,0,1,0,1,0,text but relevant
5822,1,0,0,1,1,0,0,0,1,0,nan
5823,1,0,1,0,1,0,0,1,1,0,nan
5824,1,0,0,0,1,0,0,0,1,0,nan
5825,0,0,0,0,0,0,1,0,0,0,text/irrelevant
5826,1,0,0,0,1,0,0,0,1,1,nan
5827,1,0,0,0,1,0,0,0,0,1,nan
5828,1,0,1,0,1,0,1,0,1,0,text but relevant
5829,1,0,0,0,1,0,0,0,1,0,nan
5830,1,0,1,0,0,0,0,0,0,0,nan
5831,1,0,1,0,1,0,1,1,1,0,text but relevant?
5832,1,0,1,1,1,0,0,1,1,0,nan
5833,1,0,1,0,0,0,0,0,0,0,nan
5834,0,0,0,1,0,0,0,0,0,0,nan
5835,1,0,0,0,1,0,0,0,0,1,nan
5836,0,0,0,1,0,0,0,0,0,0,nan
5837,1,0,0,0,1,0,0,0,1,0,nan
5838,0,0,0,1,0,0,0,0,0,0,nan
5839,1,0,0,0,1,0,0,0,1,0,nan
5840,1,0,1,0,0,0,1,0,0,0,text but relevant?
5841,1,0,0,1,1,0,0,1,1,0,nan
5842,1,0,0,0,0,0,1,0,0,0,text but relevant?
5843,1,0,0,0,1,0,0,0,0,1,nan
5844,0,0,1,0,1,0,0,0,1,0,nan
5845,1,0,0,0,1,0,0,0,1,1,nan
5846,1,0,0,1,1,0,0,1,1,0,nan
5847,1,0,0,0,1,0,0,0,1,1,nan
5848,1,0,0,1,1,0,0,0,1,1,nan
5849,0,0,0,1,1,0,0,1,1,0,nan
5850,0,0,0,0,0,1,0,0,0,0,nan
5851,0,0,0,1,0,0,0,0,0,0,nan
5852,1,0,0,0,1,0,0,1,0,1,nan
5853,1,0,0,0,0,0,1,0,0,0,text but relevant?
5854,1,0,0,1,1,0,1,0,0,1,text but relevant? makes it more story-like
5855,1,0,1,0,0,0,0,0,0,0,nan
5856,0,0,0,0,0,1,0,0,0,0,nan
5857,0,0,0,1,1,0,1,0,0,1,text
5858,1,0,0,0,0,0,0,0,0,0,nan
5859,0,0,0,1,1,0,0,0,1,0,nan
5860,1,0,0,0,1,0,0,0,1,0,nan
5861,0,0,0,0,0,0,1,0,0,0,caption partially irrelevant
5862,1,0,0,0,1,0,1,0,1,0,text but relevant
5863,1,0,1,0,1,0,0,0,1,0,nan
5864,1,0,0,0,0,0,0,0,0,0,nan
5865,0,0,0,0,0,0,1,0,0,0,text
5866,1,0,0,0,1,0,0,1,1,0,nan
5867,1,0,0,0,0,0,0,0,0,0,nan
5868,0,0,0,1,0,0,0,0,0,0,nan
5869,1,0,0,0,0,0,0,0,0,0,nan
5870,1,0,0,0,0,0,1,0,0,0,text but relevant?
5871,0,0,0,1,0,0,0,0,0,0,nan
5872,1,0,0,0,1,0,0,0,1,1,nan
5873,1,0,0,0,0,0,0,0,0,0,nan
5874,0,0,0,1,1,0,0,1,1,0,nan
5875,0,0,0,0,1,0,1,1,1,0,text but relevant
5876,1,0,0,0,1,0,0,0,1,1,nan
5877,1,0,0,0,1,0,0,1,1,0,nan
5878,1,0,0,0,1,0,0,1,1,0,nan
5879,1,0,0,0,1,0,1,0,1,0,text but relevant?
5880,0,0,0,1,1,0,1,0,1,0,text but relevant?
5881,1,0,0,0,1,0,0,0,1,0,nan
5882,1,0,0,1,1,0,0,0,0,1,nan
5883,0,0,0,1,1,0,0,1,1,0,nan
5884,0,0,0,1,0,0,0,0,0,0,nan
5885,0,0,0,1,0,0,0,0,0,0,nan
5886,0,0,0,0,0,1,0,0,0,0,nan
5887,1,0,0,0,1,0,0,1,0,0,nan
5888,1,0,0,0,1,0,0,0,1,1,nan
5889,1,0,0,1,0,0,1,0,0,0,text but relevant
5890,1,0,0,1,0,0,0,0,0,0,nan
5891,1,0,0,0,1,0,0,1,1,0,nan
5892,1,0,0,0,1,0,0,1,0,1,nan
5893,0,0,0,0,0,1,0,0,0,0,nan
5894,1,0,0,0,1,0,0,0,1,1,nan
5895,1,0,0,0,1,0,0,0,1,0,nan
5896,1,0,0,0,1,0,0,0,1,0,nan
5897,1,0,0,0,1,0,0,0,1,0,nan
5898,1,0,0,0,0,0,0,0,0,0,nan
5899,0,0,0,0,0,1,0,0,0,0,nan
5900,1,0,0,0,0,0,0,0,0,0,nan
5901,0,0,0,0,0,1,0,0,0,0,nan
5902,1,0,0,0,1,0,0,0,1,1,nan
5903,1,0,0,0,0,0,1,0,0,0,text but relevant?
5904,1,0,0,1,1,0,1,0,0,1,text but relevant
5905,1,0,1,0,0,0,0,0,0,0,nan
5906,1,0,1,0,0,0,0,0,0,0,nan
5907,1,0,1,0,1,0,1,1,1,0,text but relevant
5908,1,0,0,0,1,0,0,0,1,0,nan
5909,1,0,0,0,1,0,0,0,1,0,nan
5910,1,0,0,0,1,0,0,0,1,1,nan
5911,0,0,0,0,0,1,0,0,0,0,nan
5912,0,0,0,0,1,0,1,0,1,0,not sure if caption is irrelevant
5913,1,0,1,1,0,0,0,0,0,0,nan
5914,1,0,0,1,1,0,0,0,0,1,nan
5915,0,0,0,0,0,1,0,0,0,0,nan
5916,1,0,0,0,0,0,0,0,0,0,nan
5917,1,0,0,0,1,0,0,0,1,0,nan
5918,1,0,0,0,1,0,0,1,1,0,nan
5919,0,0,0,0,1,0,1,0,1,1,text might be relevant or unimportant in image making no difference to caption
5920,1,0,0,0,0,0,0,0,0,0,nan
5921,1,0,1,0,0,0,0,0,0,0,nan
5922,1,1,0,0,1,0,0,1,0,0,nan
5923,1,0,0,0,0,0,0,0,0,0,nan
5924,0,0,0,0,0,1,0,0,0,0,nan
5925,1,0,0,0,0,0,0,0,0,0,nan
5926,0,0,0,0,1,0,1,1,1,0,"not sure if raining, can't mark true"
5927,1,0,0,0,1,0,1,0,1,1,text but relevant?
5928,1,0,0,0,0,0,0,0,0,0,nan
5929,0,0,0,0,0,0,1,0,0,0,blurry image and weird filter
5930,1,0,0,0,1,0,0,1,1,0,nan
5931,1,0,0,0,0,0,1,0,0,0,text but relevant
5932,0,0,0,0,0,1,0,0,0,0,nan
5933,0,0,0,1,0,0,0,0,0,0,nan
5934,0,0,0,1,0,0,0,0,0,0,nan
5935,1,0,0,0,1,0,0,1,1,0,nan
5936,0,0,0,1,0,0,1,0,0,0,text 
5937,1,0,0,0,0,0,1,0,0,0,caption is not entirely accurate
5938,1,0,1,0,1,0,0,0,1,0,nan
5939,0,0,0,1,0,0,0,0,0,0,nan
5940,1,0,0,0,1,0,0,0,1,0,nan
5941,1,0,0,0,1,0,0,1,1,0,nan
5942,1,0,0,0,1,0,0,0,1,0,nan
5943,1,0,1,0,0,0,0,0,0,0,nan
5944,0,0,0,1,0,0,0,0,0,0,nan
5945,0,0,0,0,0,1,0,0,0,0,nan
5946,0,0,0,0,0,1,0,0,0,0,nan
5947,1,0,0,0,1,0,0,0,0,1,nan
5948,1,0,0,0,0,0,0,0,0,0,nan
5949,0,0,0,1,1,0,0,0,0,1,nan
5950,0,0,0,0,0,1,0,0,0,0,nan
5951,0,0,1,0,1,0,1,0,1,0,"probably not a man, so can't mark true"
5952,1,0,0,0,1,0,0,0,1,0,nan
5953,1,0,0,0,1,0,0,0,1,1,nan
5954,0,0,0,0,0,1,0,0,1,0,caption only partially complete
5955,1,0,1,0,1,0,0,1,1,0,nan
5956,1,0,0,0,1,0,0,1,1,1,nan
5957,1,0,0,0,1,0,0,0,0,1,nan
5958,1,0,0,0,1,0,0,0,0,1,nan
5959,0,0,0,1,0,0,0,0,0,0,nan
5960,1,0,0,0,1,0,0,0,1,1,nan
5961,1,0,0,0,1,0,0,0,1,1,nan
5962,0,0,0,0,0,0,1,0,0,0,text
5963,1,0,1,0,1,0,0,0,1,0,nan
5964,1,0,0,0,1,0,1,0,1,0,text but relevant
5965,1,0,0,1,1,0,0,0,1,1,nan
5966,1,0,0,0,0,0,1,0,0,0,text but relevant
5967,0,0,0,0,0,1,0,0,0,0,caption only partially complete
5968,1,0,1,1,1,0,0,0,1,0,nan
5969,1,0,1,0,1,0,1,1,1,0,text but relevant
5970,1,0,0,0,1,0,0,0,1,0,nan
5971,1,0,0,0,1,0,1,0,1,0,text but relevant
5972,1,0,0,0,1,0,0,0,1,0,nan
5973,1,0,0,0,1,0,0,1,1,1,nan
5974,1,0,0,0,1,0,0,0,1,0,nan
5975,1,0,0,0,1,0,0,0,1,0,nan
5976,1,0,1,0,1,0,0,0,1,0,nan
5977,1,0,0,0,1,0,0,0,0,1,nan
5978,1,0,0,0,0,0,0,0,0,0,nan
5979,1,0,0,1,1,0,0,1,0,0,nan
5980,0,0,0,0,0,1,0,0,0,0,nan
5981,1,0,0,0,0,0,0,0,0,0,nan
5982,1,0,0,0,0,0,0,0,0,0,nan
5983,1,0,0,0,0,0,0,0,0,0,nan
5984,0,0,0,0,0,1,0,0,0,0,caption doesn't make sense
5985,1,0,0,0,1,0,0,0,1,1,nan
5986,1,0,0,0,0,0,1,0,0,0,text but relevant
5987,0,0,0,1,0,0,1,0,0,0,text but relevant? 
5988,1,0,0,0,0,0,0,0,0,0,nan
5989,1,0,0,0,0,0,1,0,0,0,text but relevant? 
5990,1,0,0,0,1,0,0,0,1,1,nan
5991,1,0,1,1,1,0,0,1,1,0,nan
5992,1,0,0,0,0,0,0,0,0,0,nan
5993,1,0,0,0,1,0,0,0,0,1,nan
5994,1,0,0,0,1,0,0,1,1,1,nan
5995,1,0,0,0,1,0,0,0,1,1,nan
5996,1,0,0,1,0,0,0,0,0,0,nan
5997,0,0,0,0,0,1,0,0,0,0,nan
5998,0,0,0,0,0,1,0,0,0,0,nan
5999,1,0,0,0,1,0,1,0,1,0,"not sure if this caption is in relation to this specific image but could be and if so, then where and true"
6000,1,0,0,0,1,0,0,0,1,1,nan
6001,1,0,0,0,1,0,0,1,0,1,nan
6002,1,0,1,1,1,0,0,1,1,0,nan
6003,1,0,0,0,1,0,0,0,1,0,nan
6004,1,0,0,0,1,0,0,0,1,1,nan
6005,1,0,0,1,0,0,0,0,0,0,nan
6006,1,0,0,0,1,0,0,0,1,0,nan
6007,1,0,0,0,1,0,0,0,1,1,nan
6008,1,0,0,0,1,0,0,0,1,0,nan
6009,0,0,0,0,0,1,0,0,0,0,nan
6010,1,0,0,0,1,0,0,1,1,1,nan
6011,1,0,0,0,1,0,0,0,0,1,nan
6012,1,0,0,0,1,0,0,0,0,1,nan
6013,1,0,0,0,1,0,0,0,0,1,nan
6014,1,0,0,0,1,0,0,0,1,0,nan
6015,1,0,0,0,0,0,0,0,0,0,nan
6016,1,0,0,0,1,0,0,1,1,0,nan
6017,1,0,0,0,1,0,0,0,1,1,nan
6018,1,0,0,0,1,0,0,0,1,1,nan
6019,1,0,0,0,1,0,0,0,1,1,nan
6020,1,0,0,0,1,0,0,0,1,1,nan
6021,0,1,0,1,0,0,0,0,0,0,nan
6022,1,0,0,0,1,0,0,0,1,0,nan
6023,1,0,0,0,1,0,0,0,1,1,nan
6024,1,0,0,0,1,0,0,0,1,1,nan
6025,1,0,0,0,1,0,0,0,1,1,nan
6026,1,0,0,0,1,0,0,0,1,1,nan
6027,1,0,0,0,1,0,1,0,0,1,text but relevant
6028,0,0,0,0,0,1,0,0,0,0,nan
6029,0,0,0,0,0,1,0,0,0,0,nan
6030,1,0,0,0,0,0,0,0,0,0,nan
6031,1,0,0,0,1,0,0,1,0,1,nan
6032,1,0,1,1,1,0,0,1,1,0,nan
6033,1,0,0,0,1,0,0,0,1,0,nan
6034,1,0,0,0,1,0,0,1,0,1,nan
6035,1,0,0,0,0,0,0,0,0,0,nan
6036,1,0,0,0,1,0,1,0,1,0,text 
6037,1,0,1,1,1,0,0,1,1,0,nan
6038,1,0,0,0,1,0,1,0,1,1,text but relevant?
6039,1,0,0,0,0,0,0,0,0,0,nan
6040,1,0,0,0,1,0,0,0,1,1,nan
6041,1,0,0,0,0,0,0,0,0,0,nan
6042,1,0,0,0,1,0,0,0,1,0,nan
6043,0,0,0,0,0,1,0,0,0,0,nan
6044,1,0,0,0,1,0,0,0,1,0,nan
6045,1,0,0,0,1,0,1,0,1,1,text 
6046,1,0,0,0,1,0,0,0,1,0,nan
6047,1,0,0,0,1,0,0,0,1,0,nan
6048,1,0,0,0,1,0,0,1,1,1,nan
6049,1,0,0,0,1,0,0,0,1,1,nan
6050,0,0,0,0,0,1,0,0,0,0,nan
6051,0,0,0,0,1,0,0,0,1,1,nan
6052,1,0,0,0,1,0,0,0,1,0,nan
6053,1,0,0,0,1,0,0,0,0,1,nan
6054,1,0,0,0,1,0,0,0,1,0,nan
6055,1,0,0,0,1,0,0,1,0,0,nan
6056,1,0,0,0,1,0,1,0,1,1,text but relevant
6057,1,0,0,0,1,0,1,0,1,0,text
6058,1,0,0,0,0,0,0,0,0,0,nan
6059,0,0,0,0,0,1,0,0,0,0,nan
6060,1,0,0,0,1,0,0,0,1,1,nan
6061,1,0,0,0,1,0,0,0,1,1,nan
6062,1,0,0,0,1,0,1,0,0,1,text but relevant 
6063,0,0,0,0,0,1,0,0,0,0,nan
6064,1,0,0,0,1,0,0,0,1,0,nan
6065,1,0,0,0,1,0,0,0,1,0,nan
6066,1,0,0,0,1,0,0,0,1,0,nan
6067,1,0,0,0,1,0,0,0,1,1,nan
6068,1,0,0,0,1,0,0,1,1,0,nan
6069,1,0,0,0,1,0,0,0,1,1,nan
6070,1,0,0,0,1,0,0,0,1,1,nan
6071,0,0,0,0,0,1,0,0,0,0,nan
6072,0,0,0,0,0,1,0,0,0,0,nan
6073,1,0,1,1,1,0,0,1,1,0,nan
6074,0,0,0,0,0,1,0,0,0,0,nan
6075,1,0,1,0,1,0,0,1,1,0,nan
6076,1,0,0,0,1,0,0,0,1,0,nan
6077,1,0,0,0,1,0,0,0,1,1,nan
6078,0,0,0,0,0,1,0,0,0,0,caption makes no sense
6079,1,0,0,0,0,0,0,0,0,0,nan
6080,1,0,0,0,1,0,0,0,1,0,nan
6081,1,0,0,0,0,0,0,0,0,0,nan
6082,1,0,0,0,1,0,0,0,1,0,nan
6083,0,0,0,0,0,1,0,0,0,0,nan
6084,1,0,0,0,1,0,0,1,0,1,nan
6085,1,0,0,0,1,0,0,0,1,0,nan
6086,1,0,1,1,1,0,0,1,0,0,nan
6087,1,0,0,1,0,0,0,0,0,0,nan
6088,1,0,0,0,1,0,0,1,0,1,nan
6089,0,0,0,0,0,1,0,0,0,0,nan
6090,1,0,0,0,1,0,1,0,0,1,text but relevant
6091,1,0,0,0,1,0,0,0,1,0,nan
6092,1,0,1,0,1,0,0,0,1,0,nan
6093,1,0,0,0,1,0,0,0,1,1,nan
6094,1,0,0,0,1,0,0,0,0,1,nan
6095,1,0,0,0,0,0,0,0,0,0,nan
6096,1,0,0,1,0,0,0,0,0,0,nan
6097,1,0,0,0,1,0,0,0,0,1,nan
6098,0,0,0,0,0,1,0,0,0,0,nan
6099,1,0,0,0,1,0,0,0,1,1,nan
6100,1,0,0,0,1,0,0,0,1,0,nan
6101,1,0,0,0,1,0,0,1,1,0,nan
6102,1,0,1,1,1,0,0,1,1,0,nan
6103,1,0,0,0,1,0,0,0,1,0,nan
6104,1,0,0,0,1,0,0,0,1,0,nan
6105,1,0,0,0,1,0,0,0,1,1,nan
6106,1,0,0,0,1,0,0,0,1,0,nan
6107,1,0,0,0,1,0,0,0,1,0,nan
6108,1,0,1,0,1,0,0,1,1,0,nan
6109,0,0,0,0,0,1,0,0,0,0,nan
6110,1,0,0,0,1,0,0,0,1,1,nan
6111,0,0,0,0,0,1,0,0,0,0,nan
6112,1,0,0,0,0,0,0,0,0,0,nan
6113,0,0,0,0,0,1,1,0,0,0,text
6114,1,0,0,0,1,0,0,0,0,1,nan
6115,1,0,0,0,1,0,1,0,1,0,text but relevant? 
6116,1,0,0,0,1,0,0,1,1,0,nan
6117,1,0,0,0,1,0,1,1,1,0,"not marching, can't mark action"
6118,1,0,0,0,1,0,0,0,0,1,nan
6119,1,0,0,0,1,0,1,1,1,0,text but relevant?
6120,1,0,1,0,0,0,0,0,0,0,nan
6121,1,0,0,0,0,0,1,0,0,0,text but relevant
6122,1,0,0,0,1,0,0,0,0,1,nan
6123,1,0,0,0,1,0,0,0,1,1,nan
6124,0,0,0,0,1,0,1,0,1,1,caption not quite accurate (not a car) so can't mark true
6125,0,0,0,1,0,0,0,0,0,0,nan
6126,0,0,0,0,1,0,0,0,0,1,nan
6127,1,0,0,0,0,0,0,0,0,0,nan
6128,1,0,0,0,1,0,0,1,0,1,nan
6129,0,0,0,0,0,1,0,0,0,0,nan
6130,1,0,0,0,1,0,0,1,0,1,nan
6131,1,0,0,0,1,0,0,0,1,1,nan
6132,0,0,0,0,0,1,0,0,0,0,nan
6133,1,0,0,0,1,0,0,0,1,0,nan
6134,1,0,0,0,1,0,0,0,0,1,nan
6135,0,0,0,0,1,0,1,0,1,0,donkeys not horses
